Series_ID,Race_ID,Race_Date,Year,Rank,Status,Name,Nationality,Gender,Gender_Rank,Age_Category,Time,Race_Name,Race_Loc,Race_Dist
50487,27160,4/9/2016,2016,85,Finisher,aaron moss,USA,M,66,35-39,0.389988425925926,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,86,Finisher,shannon-leigh walker,USA,F,20,35-39,0.391481481481481,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,87,Finisher,jerry dischler,USA,M,67,40-44,0.391747685185185,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,88,Finisher,todd bertolone,USA,M,68,50-54,0.392615740740741,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,89,Finisher,jordi moncada,ESP,M,69,40-44,0.396076388888889,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,90,Finisher,paul miller,USA,M,70,45-49,0.396087962962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,91,Finisher,gretchen brugman,USA,F,21,40-44,0.396527777777778,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,92,Finisher,christopher wolff,USA,M,71,45-49,0.396608796296296,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,93,Finisher,nathan hahn,USA,M,72,45-49,0.398831018518519,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,94,Finisher,jesse boisaubin,USA,M,73,35-39,0.399594907407407,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,95,Finisher,ralf elsaesser,DEU,M,74,40-44,0.399837962962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,96,Finisher,chung man tam,USA,M,75,40-44,0.400416666666667,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,97,Finisher,andy benkert,USA,M,76,45-49,0.401400462962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,98,Finisher,clare abram,USA,F,22,45-49,0.402094907407407,Lake Sonoma 50,"Healdsburg, CA",50M
